T0-ATAC-rep1.proatac	T0-ATAC-rep2.proatac	T0-ATAC-rep3.proatac	T24H-ATAC-rep1.proatac	T24H-ATAC-rep2.proatac	T24H-ATAC-rep3.proatac
11	20	21	32	17	22
13	16	36	17	13	31
16	12	34	34	17	32
23	10	57	16	15	14
17	16	40	25	16	22
12	17	31	38	18	30
16	26	37	13	18	16
8	9	9	40	19	29
32	23	52	30	30	27
31	52	200	28	12	28
30	30	62	44	16	47
23	29	72	25	25	29
25	35	48	32	21	29
14	20	37	7	8	10
3	5	4	29	5	14
31	37	123	58	38	64
47	43	124	79	23	55
22	25	94	35	17	48
5	24	12	7	9	8
13	9	7	18	7	14
33	26	76	55	22	40
17	15	37	21	10	22
22	17	41	20	16	18
12	8	12	20	7	13
20	19	26	33	9	21
19	16	38	41	25	37
26	17	57	33	12	27
37	49	199	94	48	73
48	44	260	97	40	95
14	18	37	17	8	18
20	21	61	42	22	31
9	9	33	17	15	13
30	23	61	39	28	29
10	20	66	25	20	23
32	36	126	96	33	80
9	7	11	42	20	18
29	38	74	55	17	47
36	34	100	54	30	54
16	4	32	11	14	20
18	22	28	24	17	21
7	15	35	21	22	46
16	20	44	28	21	36
9	8	58	17	12	16
53	48	357	117	57	130
8	9	33	26	14	17
4	7	5	41	14	39
4	8	10	21	18	27
1	4	11	28	14	26
23	35	119	27	29	26
46	38	150	71	40	54
11	12	28	8	11	18
35	34	113	53	31	53
7	11	19	36	18	42
22	25	146	56	25	55
12	15	36	23	11	21
21	19	47	41	24	28
11	21	24	20	18	13
48	42	159	82	34	59
34	47	148	56	27	40
4	4	55	18	21	41
5	7	9	21	15	31
29	36	73	35	17	27
32	41	210	68	41	84
25	31	93	44	20	49
5	9	5	41	24	28
15	16	69	26	10	19
12	9	23	10	6	17
16	12	29	21	11	18
13	15	22	25	12	18
11	9	40	23	5	25
12	7	28	10	22	22
11	12	31	11	10	27
12	10	26	19	11	20
10	11	18	63	28	54
7	14	24	21	13	23
16	10	8	28	16	19
13	16	39	14	9	28
12	13	42	39	26	35
10	25	25	9	13	22
11	12	19	29	13	28
22	21	117	15	12	29
48	57	198	79	29	70
25	24	96	26	26	35
6	7	21	17	7	26
15	6	25	5	8	14
19	18	49	18	16	18
22	18	27	40	12	33
19	14	26	17	13	22
15	12	32	19	15	12
11	17	28	9	9	9
40	44	249	114	42	90
13	14	39	26	22	30
41	49	116	88	34	73
13	17	43	28	16	29
32	27	90	74	24	57
5	15	76	42	15	44
15	8	47	23	12	22
5	8	6	45	17	22
22	21	56	28	21	23
12	10	10	49	21	33
12	6	51	10	7	28
4	6	25	5	4	14
5	4	25	9	12	15
44	55	307	89	37	102
9	5	24	4	7	13
30	23	54	38	24	33
16	21	119	58	41	86
8	8	37	45	18	64
48	65	224	118	37	101
27	49	89	26	28	43
30	27	75	27	15	35
34	45	124	81	31	83
29	33	79	32	17	21
8	17	54	18	16	29
5	8	7	28	3	22
11	10	10	32	14	22
11	14	44	16	13	26
10	14	27	14	6	19
8	12	22	16	5	20
20	19	55	25	11	34
23	26	103	45	29	54
17	18	62	68	38	86
40	40	244	113	45	138
14	14	49	11	14	26
14	14	57	37	22	40
8	6	48	29	15	21
11	18	54	10	10	24
11	17	56	28	13	33
13	18	43	8	6	17
31	28	89	42	23	35
38	64	147	76	22	64
18	31	78	39	21	40
17	16	48	41	15	31
23	24	78	39	17	44
39	48	221	69	33	65
5	11	26	14	12	15
25	21	105	45	21	43
14	14	28	10	9	17
9	25	11	10	8	12
24	17	11	9	11	10
17	9	11	18	9	15
13	5	33	19	11	14
12	10	17	33	19	46
8	5	31	15	9	23
42	34	196	64	26	75
22	26	177	67	27	66
6	14	44	16	8	23
13	13	13	25	13	10
19	14	16	39	19	32
8	8	9	20	9	34
14	10	35	29	14	43
12	9	41	13	15	21
30	29	103	56	35	81
5	13	20	34	18	42
7	7	43	19	7	24
7	9	24	47	18	33
13	15	54	35	11	42
9	8	22	35	20	26
14	8	51	14	13	17
43	52	237	85	37	78
25	24	23	38	11	23
7	8	41	5	4	17
7	8	27	28	10	17
14	27	35	16	8	10
17	25	105	7	10	14
25	28	132	14	6	19
10	15	50	10	6	5
13	18	51	14	13	28
16	14	11	12	3	22
14	18	24	18	9	26
22	23	65	26	21	37
7	6	13	23	17	34
49	56	197	86	35	72
47	57	271	91	47	92
14	11	47	16	17	24
31	54	221	94	30	90
20	20	176	22	10	30
20	31	94	17	10	31
30	36	112	72	32	67
16	21	82	39	20	39
10	10	26	18	21	21
31	34	106	58	20	51
13	15	34	15	5	11
9	13	22	9	8	19
9	17	21	13	9	14
17	22	11	25	8	13
25	29	66	51	31	46
33	34	81	44	27	52
15	31	97	31	18	25
11	9	50	11	15	19
11	16	42	15	8	21
5	15	21	40	30	46
9	19	20	28	26	49
9	18	33	21	11	25
25	27	67	15	7	17
23	21	119	34	22	45
17	17	20	19	5	14
17	16	50	16	11	27
26	21	28	33	11	25
34	42	80	49	15	45
10	15	40	17	8	21
6	22	42	33	17	19
27	39	82	51	16	34
31	29	125	30	16	40
23	30	61	36	13	28
17	22	57	12	7	18
15	18	49	73	33	67
17	13	58	54	26	60
24	24	67	16	21	22
12	13	37	22	19	21
16	23	61	13	12	19
29	30	38	35	16	24
18	16	47	17	13	29
13	17	39	11	11	12
8	5	12	17	7	9
13	26	49	34	8	42
9	6	21	14	11	8
67	55	223	87	37	78
10	14	37	7	11	13
31	76	21	33	66	21
7	15	36	25	22	28
15	20	43	29	12	22
39	25	46	59	20	38
25	26	153	49	32	43
25	22	36	21	13	22
9	30	38	17	7	19
30	33	81	67	41	78
11	18	34	25	19	21
79	62	288	149	50	90
39	41	94	47	27	42
32	17	52	23	13	21
40	53	110	57	34	49
30	36	112	48	21	36
47	47	135	55	29	63
40	36	135	47	18	47
15	17	18	18	14	28
16	15	29	14	10	15
23	23	39	27	19	32
13	19	26	13	9	26
29	21	80	34	29	33
3	7	11	19	10	11
9	13	6	15	5	7
12	11	12	22	7	16
43	49	103	51	32	46
72	57	228	108	51	77
43	49	174	43	25	50
31	29	27	27	17	23
44	51	97	64	36	46
15	27	68	17	20	28
25	18	46	25	18	27
39	24	113	45	24	58
24	33	54	24	17	18
26	28	48	26	19	30
14	13	27	42	25	32
40	24	99	46	23	39
29	44	88	55	25	39
48	30	118	34	34	40
41	36	79	57	23	46
50	58	200	91	38	82
11	21	37	13	9	13
68	75	291	117	57	102
28	27	49	20	25	14
28	30	63	24	23	36
24	21	44	22	13	35
25	24	47	19	18	13
12	8	63	10	5	17
36	38	106	42	37	49
56	71	153	35	21	48
45	26	72	51	19	28
39	23	59	41	18	47
20	22	56	22	6	29
31	23	35	40	24	23
26	24	66	48	22	38
17	16	49	19	11	15
17	21	49	22	20	26
45	45	234	87	54	105
19	38	47	48	38	40
24	33	71	21	14	15
46	32	184	76	37	71
41	32	83	43	25	44
16	14	48	12	19	14
46	48	88	51	31	46
31	45	91	28	13	25
44	35	120	46	21	45
44	38	66	26	22	18
37	33	97	39	32	53
55	45	135	64	33	63
18	28	67	31	21	25
39	28	88	80	29	44
24	35	61	34	24	26
23	29	57	43	29	33
23	23	43	25	15	27
24	18	34	19	15	22
51	45	144	60	39	68
25	18	48	28	24	37
43	33	90	34	16	28
28	31	75	54	23	34
38	31	95	39	18	39
51	64	168	96	37	74
27	37	63	33	22	25
34	38	73	53	23	43
45	48	128	72	34	80
42	39	84	49	32	42
78	68	166	112	43	83
53	47	177	93	44	70
26	27	58	35	19	39
51	32	98	74	51	75
31	30	42	28	19	31
71	49	170	67	34	56
31	23	100	54	26	46
29	33	70	41	33	27
15	15	34	16	15	16
33	33	90	56	28	41
45	51	195	100	38	93
34	23	101	44	21	42
30	23	23	33	12	32
16	13	25	12	11	20
28	51	49	43	21	27
28	20	7	12	10	14
35	38	83	46	23	35
32	30	102	54	32	51
52	60	175	79	47	58
21	19	30	18	21	18
13	11	31	17	11	17
34	43	117	55	35	62
15	29	42	35	18	31
46	40	145	56	36	52
83	58	171	111	42	67
42	30	53	45	23	52
36	25	88	63	22	29
30	35	99	22	12	31
28	32	96	31	20	46
13	18	23	30	12	33
46	51	146	71	46	58
12	11	38	26	12	22
54	44	103	42	38	43
36	32	65	51	23	38
19	24	43	23	7	12
57	57	218	93	42	73
53	57	95	56	32	47
62	63	160	98	53	71
34	26	70	51	19	31
63	55	167	97	35	73
66	44	193	92	29	89
56	41	107	66	33	45
22	30	32	35	32	34
16	17	32	13	12	20
69	69	160	65	32	74
15	11	58	15	15	21
35	35	131	55	31	53
26	18	60	17	7	15
27	28	64	45	20	30
7	13	20	11	8	9
64	37	154	74	44	88
29	30	74	33	27	37
20	26	23	24	18	18
44	36	71	52	35	51
45	36	94	57	32	66
16	15	20	31	14	23
24	14	50	40	9	37
8	6	35	32	16	31
15	17	49	26	22	35
46	37	93	33	18	30
20	13	49	28	23	42
25	32	53	40	25	35
23	33	35	28	11	28
33	23	59	48	36	46
18	19	38	20	18	30
11	16	27	17	13	27
34	23	60	18	25	34
26	38	92	42	23	44
9	15	34	26	22	22
39	38	128	68	40	40
47	56	161	67	38	65
34	46	101	38	25	45
47	44	183	80	37	91
32	24	78	74	32	60
51	52	209	91	53	67
48	38	227	82	41	88
9	14	24	15	9	14
28	19	100	39	26	45
50	30	132	64	39	65
11	22	35	11	10	19
29	47	51	31	31	34
36	40	60	42	17	33
24	34	55	27	24	28
19	23	37	26	21	25
21	26	34	39	19	24
17	23	43	13	13	24
19	20	28	18	16	21
23	21	40	20	16	35
11	13	24	31	22	40
23	18	32	32	13	25
31	34	72	27	18	26
43	43	183	78	39	70
21	23	38	28	21	32
15	9	7	20	15	16
26	42	138	50	24	50
19	30	65	19	20	26
18	15	57	12	23	27
13	8	31	17	16	23
27	31	49	33	22	22
26	23	60	38	23	41
15	10	1	17	10	9
29	31	91	57	25	52
8	13	30	23	21	21
37	29	94	65	24	51
54	69	196	44	43	66
15	21	55	15	14	24
52	44	142	72	31	64
65	38	236	81	45	76
17	28	48	21	16	27
39	39	118	49	37	50
24	29	31	12	17	22
28	20	34	24	12	30
34	31	61	32	16	41
10	18	28	21	22	23
30	16	37	22	27	31
27	39	80	63	25	37
52	43	184	73	39	77
15	14	33	33	25	29
25	17	32	25	18	29
26	24	54	54	26	52
37	56	114	54	38	64
20	21	73	22	22	34
15	16	55	19	17	31
51	37	160	59	37	67
65	66	214	97	50	81
54	44	99	41	28	32
43	35	89	44	22	28
5	14	32	13	17	20
24	38	83	24	20	49
18	15	51	17	17	21
16	14	42	8	14	15
35	31	82	49	20	50
22	16	50	26	13	29
15	12	44	22	16	19
22	22	39	14	11	15
15	15	42	13	13	18
32	15	69	38	26	34
15	9	31	13	11	24
36	36	149	59	38	57
44	39	134	58	25	43
53	57	256	120	52	121
43	47	114	57	25	42
11	13	25	16	12	19
20	18	66	31	24	40
27	37	62	47	19	31
17	26	48	34	20	32
52	45	139	55	32	80
50	44	201	76	43	81
31	24	92	37	24	45
74	61	403	132	84	158
10	27	25	16	15	18
19	28	54	19	27	17
33	41	107	70	42	73
21	41	26	25	20	18
28	43	83	42	26	34
38	64	242	100	62	106
28	15	85	34	32	35
17	11	28	15	22	26
14	13	38	11	13	14
72	61	356	101	38	124
24	23	29	23	17	19
15	14	23	27	22	31
20	16	38	30	14	29
9	15	28	28	20	29
22	25	58	45	24	32
17	15	30	18	14	22
21	30	65	45	32	34
17	23	34	18	16	24
30	35	75	50	19	27
23	21	64	27	22	27
29	33	49	22	20	28
72	69	260	107	49	81
14	20	43	24	18	28
26	35	77	32	10	27
19	14	40	24	16	20
13	18	40	20	12	24
15	13	18	13	12	13
59	58	183	79	35	65
53	47	268	104	70	78
36	31	96	57	33	38
38	37	124	65	38	58
52	64	223	103	41	100
15	11	25	7	8	10
59	51	201	67	37	61
40	38	107	47	24	44
52	46	141	60	39	54
88	82	399	137	84	137
17	20	37	21	14	20
55	54	149	22	23	21
45	57	145	92	36	80
13	14	39	14	9	13
21	20	37	20	11	24
18	22	36	19	10	24
53	44	189	67	37	70
22	14	38	13	18	24
15	16	42	9	12	21
12	12	18	19	11	19
47	35	117	60	24	48
33	38	103	53	31	63
39	19	84	37	31	50
31	15	55	18	16	26
36	55	153	59	31	75
33	50	146	77	30	79
45	46	139	61	25	45
62	58	354	149	64	127
43	42	190	67	36	71
13	19	43	23	15	20
39	25	51	45	39	34
14	24	29	17	24	20
16	25	47	15	14	17
18	16	34	30	17	42
32	25	60	45	33	45
13	27	28	44	17	37
21	10	28	12	9	18
15	15	31	14	10	20
14	7	25	26	22	17
14	12	19	26	23	37
7	12	25	70	39	78
12	17	42	87	41	78
22	12	39	60	34	42
13	9	9	39	38	50
15	17	37	12	12	17
34	36	62	69	30	63
63	45	232	99	59	94
20	27	69	34	30	31
22	20	80	50	34	53
48	46	138	62	47	74
29	22	70	52	32	43
20	16	22	41	20	23
36	39	87	48	29	44
7	12	27	11	13	14
34	36	82	50	29	49
25	20	60	33	31	43
2	11	11	18	10	27
52	55	197	74	35	56
35	33	106	62	33	55
15	14	40	17	11	18
20	26	72	36	26	36
44	46	119	56	40	63
15	15	16	36	20	16
6	13	6	19	9	10
15	35	46	23	16	25
28	30	55	37	24	29
11	18	29	12	11	11
12	11	13	35	9	15
25	32	50	44	26	25
30	21	45	33	14	32
40	29	76	32	18	32
28	24	85	46	26	52
36	33	99	65	24	52
9	7	25	8	7	14
22	13	51	19	12	25
13	22	30	22	9	19
27	30	148	47	36	66
45	37	98	43	24	39
22	14	51	16	7	13
11	16	38	13	21	24
16	19	74	27	24	25
36	35	57	38	25	41
23	26	59	28	24	19
23	21	37	22	15	22
14	7	19	32	24	32
15	6	16	52	23	50
12	17	25	25	14	14
7	6	20	26	12	24
53	50	293	120	61	94
19	24	42	24	13	13
41	49	143	59	33	59
55	34	127	59	29	65
35	39	119	54	22	40
38	25	69	37	22	23
35	24	44	37	21	32
24	18	68	24	20	26
45	56	268	108	61	129
16	15	42	27	17	29
41	37	90	45	28	44
16	28	67	52	29	33
13	15	29	25	14	28
30	42	104	54	27	42
11	13	23	13	9	10
27	18	25	19	22	32
25	9	68	32	24	52
52	31	135	74	47	59
49	51	148	72	34	47
24	25	63	40	16	34
62	50	224	104	61	100
48	43	134	65	39	58
48	40	120	59	39	65
36	34	133	59	34	41
23	20	33	23	15	11
31	23	52	42	23	41
51	53	149	88	53	92
33	27	89	20	15	31
15	25	62	24	16	18
10	22	45	27	18	20
17	13	41	21	24	21
25	22	44	27	10	25
43	46	148	38	34	43
6	12	22	14	16	6
14	14	27	17	28	16
70	55	287	97	56	102
12	11	27	16	9	24
16	16	56	29	17	27
22	21	76	34	27	28
16	15	28	26	16	18
41	35	126	55	40	62
38	33	129	39	26	55
35	28	117	55	30	59
23	29	63	23	7	23
17	30	53	34	29	29
13	12	33	15	12	18
31	31	94	46	26	41
9	14	27	8	12	18
9	7	11	26	16	23
12	16	31	32	14	38
35	42	122	70	45	78
19	15	102	36	19	41
24	24	85	27	15	26
29	25	101	39	15	42
30	31	112	29	28	52
21	29	122	31	21	32
13	13	27	15	12	14
55	67	208	103	48	98
32	28	77	40	20	33
43	41	225	84	37	84
21	26	52	24	21	33
12	19	39	13	8	14
20	12	30	39	19	28
17	12	31	23	20	25
15	20	41	22	24	33
31	42	76	61	34	34
39	45	91	59	30	48
25	30	92	68	36	64
26	26	46	65	52	81
53	32	110	69	33	59
20	19	26	50	26	34
29	19	96	55	22	50
24	19	65	31	15	26
36	36	92	64	26	50
19	25	51	29	19	24
27	24	66	26	21	26
40	32	161	62	44	64
19	15	34	33	17	18
28	28	74	38	17	21
31	21	62	38	22	26
24	29	49	33	21	27
21	14	40	23	13	21
21	21	64	40	22	35
41	37	166	66	35	59
19	20	44	40	18	35
46	43	142	70	48	108
48	44	134	60	30	66
23	13	41	41	14	49
50	40	111	46	22	39
16	7	52	21	8	21
8	11	49	18	15	23
35	28	117	35	24	44
39	44	102	78	32	69
14	18	51	17	15	30
40	34	88	48	20	48
21	24	43	23	15	20
51	42	103	84	28	68
62	66	206	107	41	84
23	28	52	25	20	28
43	41	95	58	40	42
27	35	119	39	25	26
24	25	71	25	14	22
20	22	35	22	12	14
48	46	195	69	48	86
29	22	70	24	28	31
23	32	70	44	27	53
69	71	422	137	79	159
19	24	51	17	16	25
19	28	113	14	22	23
41	31	113	34	25	36
30	18	95	47	23	44
47	29	127	63	24	53
16	20	47	33	28	33
77	86	226	96	52	93
41	36	87	58	29	52
15	16	34	32	20	30
42	50	122	67	28	59
22	19	58	36	18	36
23	19	37	24	17	34
21	25	69	35	19	30
41	51	131	62	38	58
21	25	78	15	13	28
23	21	56	32	23	41
13	18	35	8	11	24
35	33	127	61	38	61
23	25	53	39	22	26
22	19	25	22	18	29
10	14	25	23	13	24
13	17	29	17	20	38
35	45	214	64	50	89
17	21	51	35	22	23
72	60	324	131	60	140
35	31	121	42	29	54
44	44	251	92	36	113
13	18	30	16	10	18
63	49	241	124	57	120
26	23	57	47	34	39
48	35	154	73	36	68
32	33	114	59	30	48
24	20	37	24	17	35
25	27	98	52	34	51
20	18	32	24	21	26
20	21	13	32	14	15
12	20	29	30	15	34
7	16	36	14	10	9
50	34	129	59	42	64
9	13	25	12	18	13
12	16	32	20	23	21
15	29	30	29	31	22
28	32	112	65	43	66
18	35	62	48	30	37
18	16	44	29	18	35
23	32	74	59	39	47
28	21	63	44	24	33
23	26	64	45	24	40
21	17	33	21	21	32
23	30	62	28	18	24
29	33	110	45	39	58
13	14	48	24	9	22
34	30	115	33	28	49
26	40	72	40	24	47
26	36	208	50	41	57
3	8	9	24	16	19
20	15	27	18	19	20
25	23	18	33	14	28
12	15	34	24	17	14
15	24	27	31	17	35
9	10	21	13	17	20
5	6	5	26	8	15
21	24	57	40	18	39
22	34	51	34	16	39
25	23	113	68	19	46
21	24	20	26	24	20
13	12	28	19	22	17
15	21	87	31	9	31
30	45	115	67	31	68
43	49	222	90	41	97
14	17	57	46	17	40
20	12	45	42	17	34
25	26	94	54	35	55
28	25	64	38	24	30
23	31	118	49	34	48
29	56	210	77	50	105
16	17	25	15	15	22
12	10	31	23	16	21
24	35	138	54	33	44
34	18	61	30	18	23
26	26	57	42	23	47
26	21	80	45	35	51
21	20	60	30	25	32
27	32	89	57	43	62
17	29	59	38	21	35
11	20	27	13	11	18
23	21	88	41	29	42
18	19	40	30	25	42
40	40	114	53	28	46
31	25	162	56	26	54
15	28	33	29	19	29
16	14	35	25	23	18
40	36	112	44	28	44
53	42	157	31	10	25
61	54	118	75	28	49
41	66	150	69	40	82
65	61	146	76	24	66
29	28	59	36	20	29
26	34	84	35	19	30
17	25	44	28	24	41
23	16	53	22	17	28
25	32	66	46	32	40
27	59	204	91	43	84
38	27	94	47	22	58
30	28	74	63	28	56
51	36	205	83	51	102
36	37	114	47	34	66
23	27	88	58	18	48
24	33	82	45	33	43
15	19	39	20	18	22
22	23	52	30	25	24
13	14	22	29	10	13
15	23	44	27	11	24
25	24	41	23	17	25
21	25	49	29	23	31
27	22	70	53	28	52
33	31	90	42	37	46
8	12	30	35	13	26
38	32	123	52	33	47
50	42	153	95	41	80
35	27	116	56	37	53
29	28	78	40	21	50
39	30	57	63	29	58
22	16	60	33	22	34
27	12	23	27	15	24
22	35	74	47	26	39
34	62	136	93	34	71
32	20	74	37	24	34
36	35	78	73	39	61
41	39	110	43	32	47
24	29	99	20	20	28
46	30	94	77	37	73
67	52	296	57	35	68
53	37	158	51	36	52
39	41	96	37	28	41
20	27	92	58	29	65
38	32	120	63	43	66
31	26	69	44	14	36
46	41	220	95	44	113
49	45	146	91	48	81
52	49	135	39	23	29
78	69	274	79	35	98
27	30	87	44	26	43
44	47	106	74	35	48
36	36	123	48	31	64
26	32	72	42	20	42
63	64	179	98	46	85
68	64	314	126	54	141
25	26	49	27	16	31
9	9	30	12	11	23
29	25	51	24	15	30
21	12	77	22	14	28
12	16	40	18	8	23
11	13	40	8	9	12
15	16	36	21	17	21
14	14	36	18	11	22
20	29	116	38	17	25
22	22	78	30	25	28
40	25	99	54	29	65
32	24	124	23	14	25
33	31	108	37	26	54
34	32	115	30	24	34
39	38	105	34	28	38
21	14	108	34	31	37
39	53	200	50	48	67
19	22	52	16	8	23
27	27	64	31	25	24
24	19	56	32	20	41
24	20	62	33	30	35
16	27	57	19	18	31
40	34	110	18	16	18
70	52	174	100	36	89
37	34	107	21	11	22
65	71	278	89	62	120
25	21	87	19	16	32
14	17	29	22	15	11
39	38	139	65	36	61
12	12	9	45	18	15
2	5	5	23	12	13
44	53	185	70	55	61
13	10	20	13	4	19
47	53	161	70	33	83
12	14	13	12	15	33
20	24	40	18	5	24
15	20	45	24	17	23
22	34	80	34	31	33
39	32	63	42	24	31
58	57	188	95	53	86
56	69	331	104	70	129
32	35	60	42	18	33
20	22	49	23	26	19
29	29	79	60	41	49
17	19	35	50	26	43
15	20	16	35	17	26
34	28	82	35	20	29
33	35	159	52	41	60
21	31	36	14	17	22
18	20	35	14	14	21
29	31	100	28	26	37
35	39	135	76	46	69
13	11	33	25	17	18
19	11	31	14	15	21
13	16	19	22	9	11
31	25	112	49	28	43
23	30	51	40	18	37
31	24	125	60	37	58
13	17	38	16	16	24
70	61	253	99	44	112
11	11	24	26	16	16
27	29	62	27	22	35
29	39	128	46	25	46
31	38	113	63	36	43
16	23	28	14	14	13
11	20	28	12	9	25
15	6	26	12	13	22
20	17	41	22	22	24
73	61	172	46	28	28
36	43	129	55	29	37
15	13	44	18	14	21
33	34	65	12	10	14
39	42	106	8	15	16
34	50	96	23	21	19
44	40	159	32	24	33
20	18	53	9	10	17
27	24	58	22	20	28
16	19	38	10	13	8
43	52	122	57	28	57
29	37	174	68	47	77
44	50	113	52	26	56
41	35	126	14	20	30
47	36	86	64	29	50
31	30	130	44	32	39
22	19	58	41	23	35
20	24	51	15	13	17
43	54	123	66	22	64
52	54	232	92	47	91
3	14	4	12	7	24
13	7	29	7	7	13
25	28	48	26	13	26
40	29	46	23	15	12
13	18	34	5	6	12
8	15	41	12	18	19
47	52	162	86	37	80
11	14	37	44	19	49
33	41	98	34	22	35
17	18	28	6	10	11
13	24	41	20	15	32
27	26	101	37	21	39
38	55	120	49	26	66
31	27	71	51	16	40
35	29	50	49	17	20
15	23	67	38	23	35
34	30	233	84	50	96
20	35	40	18	17	31
20	24	66	31	22	39
26	36	95	49	28	45
40	43	143	69	44	67
44	44	195	76	27	67
44	31	96	44	20	42
36	39	187	61	51	76
15	16	43	21	17	15
25	28	73	33	21	30
13	20	54	29	28	34
26	30	90	59	38	45
20	23	54	23	13	30
43	44	149	55	48	49
23	17	40	47	23	27
17	29	51	18	18	16
41	40	90	45	36	56
18	16	34	29	20	15
36	36	83	29	24	24
40	47	122	49	41	64
36	40	100	31	23	31
20	17	27	18	9	13
15	19	38	17	17	13
28	28	49	49	13	20
34	38	146	67	27	51
29	32	66	53	23	42
26	26	70	49	32	52
70	51	250	89	63	75
25	23	22	47	27	28
29	31	65	50	17	34
39	25	100	51	36	58
23	23	59	24	21	38
42	40	95	53	25	52
32	31	63	52	20	32
54	41	99	52	40	34
38	31	64	31	22	45
27	37	86	36	25	37
17	32	46	17	17	13
28	25	40	20	19	20
26	42	52	15	23	22
13	28	60	41	28	39
20	16	51	24	19	26
18	26	50	43	23	42
32	42	75	30	17	28
14	23	46	17	24	26
22	23	20	32	15	30
39	29	93	34	19	42
28	45	70	26	17	30
54	58	259	77	32	63
29	40	43	41	23	27
20	19	31	23	17	21
23	28	91	21	12	32
55	34	254	102	46	91
62	56	250	128	56	91
21	12	50	24	16	34
25	25	41	16	10	35
29	42	153	42	36	56
91	66	295	101	48	97
33	19	69	68	44	59
30	27	64	36	23	33
31	20	69	31	17	28
22	33	74	34	17	43
30	39	79	63	27	62
19	23	36	27	26	33
50	47	161	85	45	95
21	23	70	26	26	42
21	22	34	33	19	23
26	17	44	31	20	40
24	20	36	18	23	15
23	39	66	28	20	28
44	38	75	49	24	33
36	28	100	40	13	34
27	25	50	18	23	27
23	23	51	27	18	26
10	17	29	15	12	19
20	10	34	8	7	13
22	26	49	28	9	23
74	68	339	111	63	102
29	30	71	39	16	30
22	21	72	36	28	30
34	36	138	46	31	51
39	34	157	59	36	51
24	50	100	47	35	57
44	31	126	52	34	41
31	29	46	37	22	27
28	42	98	40	22	38
55	52	190	69	30	67
32	41	53	41	26	36
40	29	79	35	18	46
37	37	83	41	23	39
67	46	247	76	49	87
35	22	73	23	15	24
18	27	60	22	27	21
38	44	96	44	27	53
22	34	73	42	31	31
67	67	314	120	42	126
35	25	125	46	45	70
15	20	41	23	22	22
17	28	55	24	24	18
31	42	166	59	33	83
21	17	52	26	23	30
28	26	57	33	20	25
37	38	212	58	27	70
15	19	42	25	15	27
11	18	53	23	22	29
23	16	55	26	7	33
59	76	261	127	54	108
49	49	101	59	27	50
14	25	37	16	18	12
25	26	88	22	20	53
37	38	167	43	24	30
20	20	71	31	26	34
31	27	82	40	20	41
25	27	60	36	22	27
23	26	50	29	18	21
19	11	43	44	21	45
21	28	87	62	28	71
31	27	92	30	22	52
9	19	53	20	14	29
46	41	169	62	22	54
36	44	87	37	11	32
36	37	93	43	31	31
53	45	210	91	41	83
49	36	162	69	31	68
32	29	110	54	28	52
58	51	187	84	49	77
18	17	63	37	21	25
47	50	212	73	34	73
15	7	25	26	13	15
24	25	141	45	31	55
25	28	72	34	16	33
23	27	110	43	29	53
34	34	160	48	26	51
16	16	40	57	19	53
19	12	70	31	17	40
23	23	98	46	18	51
26	9	62	39	16	42
18	15	63	35	20	27
20	20	86	46	25	39
22	19	117	32	27	48
24	18	92	46	27	51
18	34	132	62	22	71
21	21	110	43	28	50
30	20	129	63	27	63
33	30	145	69	31	57
18	18	93	18	13	47
16	27	146	47	25	42
14	17	86	61	20	56
16	21	65	39	18	34
19	35	161	64	30	73
16	17	46	19	21	23
15	30	32	19	27	21
17	26	25	17	9	19
26	16	133	46	31	43
34	16	117	45	25	51
10	17	20	12	8	14
17	17	83	29	23	45
28	27	151	53	31	56
18	22	90	42	25	47
6	12	16	20	10	11
22	12	99	35	13	59
10	13	13	19	13	12
14	27	79	30	22	33
12	18	11	18	12	12
37	24	134	62	24	72
30	25	119	45	20	50
9	8	32	21	13	8
23	26	155	72	26	58
10	13	15	26	13	20
13	15	81	38	16	40
14	23	135	49	26	49
26	25	88	53	18	39
8	8	27	9	8	14
18	23	99	52	39	53
17	21	133	47	19	46
8	11	68	45	19	42
58	42	190	90	46	92
31	28	80	72	29	41
14	15	24	31	11	22
30	43	132	61	31	54
19	25	59	29	26	39
26	22	58	45	20	41
26	19	49	31	11	31
21	32	88	41	33	36
29	24	107	46	36	38
22	17	39	36	26	30
20	23	28	29	28	37
7	7	15	26	12	53
38	46	62	67	22	49
17	24	55	33	21	36
19	9	35	12	12	13
16	15	24	20	13	20
51	48	121	72	39	59
19	24	59	26	13	21
12	9	71	49	27	42
44	43	183	67	39	59
8	12	25	14	15	13
24	35	27	34	17	26
19	5	14	7	10	10
45	38	122	59	33	53
22	17	72	66	23	72
4	5	10	31	19	25
25	26	65	42	20	35
42	33	99	65	30	53
53	35	157	85	30	66
10	15	28	23	13	24
60	68	214	108	34	71
29	28	32	41	22	31
5	14	49	12	10	8
22	16	39	24	7	20
58	33	205	99	39	96
10	13	20	33	15	25
27	28	62	22	22	37
17	9	40	22	10	23
17	13	27	23	13	20
12	12	30	21	20	22
49	57	187	112	55	134
11	10	13	34	17	27
18	16	20	37	15	26
51	44	151	76	38	57
24	24	26	20	13	23
13	16	36	17	13	15
20	25	54	49	14	37
16	23	40	32	22	39
13	19	34	25	15	27
29	29	54	54	21	53
28	42	126	60	26	56
16	7	32	7	9	12
19	27	59	15	11	21
32	44	73	29	36	38
26	24	49	22	13	25
